,Unnamed: 0,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare,abandoned_trips,% completed_rides,canceled_rides,driver_id,total_monthly_trips
800,233,4631045,4,7,10,28,3105855,86,210,4.217391304,47,0.223809524,1,11.76777778,158.70600000000005,83.89361702,124,54.65116279069767,39,4631045,170
801,2269,4631445,1,2,13,27,5359214,13,28,4.333333333,8,0.28571428600000004,1,2.299722222,43.132,113.5,15,61.53846153846154,5,4631445,103
802,590,4632234,1,6,14,26,4973722,79,134,4.171428571,65,0.485074627,1,17.98944444,334.15,109.9692308,55,82.27848101265823,14,4632234,305
803,2632,4632572,1,1,17,49,3050740,2,14,5.0,1,0.071428571,1,0.225277778,3.172,78.0,12,50.0,1,4632572,14
804,1456,4633171,7,4,20,7,5246029,17,32,4.666666667,14,0.4375,1,2.562777778,50.258,92.14285714,15,82.35294117647058,3,4633171,52
805,1854,4633181,1,3,10,17,5344986,31,67,4.333333333,10,0.149253731,1,2.272222222,43.048,99.8,36,32.25806451612903,21,4633181,143
806,589,4633592,2,6,19,9,5358376,80,210,4.444444444,51,0.242857143,1,11.25416667,242.83,104.4705882,130,63.74999999999999,29,4633592,225
807,1853,4637864,2,3,13,40,4726853,27,45,4.6,18,0.4,1,3.773055556,81.578,98.5,18,66.66666666666666,9,4637864,42
808,588,4638038,6,6,17,57,4951153,48,70,4.571428571,30,0.428571429,1,10.14222222,183.321,124.8,22,62.5,18,4638038,136
809,1026,4639206,2,5,17,10,4928121,26,175,4.666666667,8,0.045714285999999986,1,3.1,53.109,133.375,149,30.76923076923077,18,4639206,10
810,1455,4640472,2,4,18,2,5195589,12,42,3.5,10,0.238095238,1,2.6325,42.492,94.2,30,83.33333333333334,2,4640472,67
811,2268,4643237,4,2,15,1,3600055,13,22,4.6,10,0.454545455,1,3.431666667,45.685,103.4,9,76.92307692307693,3,4643237,12
812,587,4643360,7,6,18,38,5423336,52,197,4.352941176,39,0.197969543,1,10.23611111,190.963,106.4871795,145,75.0,13,4643360,158
813,1454,4643382,2,4,22,45,4605070,36,58,4.583333333,23,0.396551724,1,4.5175,121.041,118.17391299999998,22,63.88888888888889,13,4643382,68
814,2631,4644128,3,1,10,19,4950907,2,11,5.0,1,0.090909091,1,0.293888889,5.468,133.0,9,50.0,1,4644128,138
815,2267,4644662,1,2,9,51,5093269,10,16,4.0,9,0.5625,1,1.888333333,29.163,81.11111111,6,90.0,1,4644662,22
816,2266,4644837,5,2,14,42,4867221,3,11,5.0,3,0.272727273,1,1.091111111,19.234,132.3333333,8,100.0,0,4644837,3
817,1025,4644848,4,5,21,59,5191665,35,40,3.909090909,26,0.65,1,7.483611111,165.61700000000005,127.6923077,5,74.28571428571429,9,4644848,220
818,2630,4645382,1,1,13,10,4505719,3,23,4.307563701,1,0.043478261,0,0.322777778,4.287,94.0,20,33.33333333333333,2,4645382,14
819,1024,4647808,6,5,19,34,5096191,51,260,4.6,27,0.103846154,1,6.5655555560000005,91.21,94.40740741,209,52.941176470588246,24,4647808,76
820,1852,4648386,2,3,18,21,5397523,9,36,5.0,6,0.166666667,1,2.746944444,45.365,145.16666669999995,27,66.66666666666666,3,4648386,46
821,2265,4648430,1,2,12,34,5132315,3,12,4.5,3,0.25,1,1.241944444,19.0,124.0,9,100.0,0,4648430,7
822,586,4649420,7,6,19,27,3993964,57,101,4.454545455,39,0.386138614,1,7.027777778,153.936,94.64102564,44,68.42105263157895,18,4649420,69
823,1851,4649481,1,3,13,35,4542608,22,88,4.25,13,0.14772727300000002,1,4.117777778,76.742,120.0769231,66,59.09090909090909,9,4649481,143
824,2629,4649791,1,1,7,54,5020587,2,5,4.0,1,0.2,0,0.196111111,4.078,91.0,3,50.0,1,4649791,13
825,232,4650483,4,7,22,58,4712121,147,183,4.5806451610000005,119,0.650273224,1,32.30972222,540.469,107.0504202,36,80.95238095238095,28,4650483,440
826,2264,4650507,2,2,9,36,4719894,7,25,4.0,3,0.12,1,0.7719444440000001,11.747,94.0,18,42.857142857142854,4,4650507,41
827,1453,4650888,4,4,14,18,4986734,18,171,4.875,11,0.064327485,1,3.378055556,58.188,111.8181818,153,61.111111111111114,7,4650888,43
828,1023,4651915,5,5,19,24,5059814,26,108,3.909090909,20,0.185185185,1,6.1888888889999984,111.745,121.15,82,76.92307692307693,6,4651915,90
829,1022,4652099,1,5,18,58,4824301,33,51,3.714285714,24,0.470588235,1,6.763888889,126.088,112.0416667,18,72.72727272727273,9,4652099,69
830,2263,4652677,5,2,16,45,4909284,3,19,4.307563701,1,0.052631579000000005,1,0.334166667,7.709,146.0,16,33.33333333333333,2,4652677,10
831,1850,4653134,2,3,17,17,5161300,7,21,2.5,5,0.238095238,1,1.149166667,20.196,92.6,14,71.42857142857143,2,4653134,47
832,1452,4656070,4,4,18,20,4847701,18,94,4.0,7,0.074468085,1,2.314166667,41.529,127.7142857,76,38.888888888888886,11,4656070,44
833,1451,4656561,7,4,20,37,4406956,27,77,4.666666667,24,0.311688312,1,6.989722222,112.04,101.7916667,50,88.8888888888889,3,4656561,75
834,1849,4657071,5,3,10,39,4780368,15,87,4.2,10,0.114942529,1,2.246666667,36.775,87.6,72,66.66666666666666,5,4657071,21
835,231,4657106,3,7,13,42,5168442,116,219,4.230769231,92,0.420091324,1,20.60861111,429.271,104.9673913,103,79.3103448275862,24,4657106,333
836,1848,4657629,3,3,0,53,4928504,15,36,4.75,11,0.305555556,1,1.709444444,40.824,117.9090909,21,73.33333333333333,4,4657629,67
837,585,4658363,3,6,17,50,4514746,11,76,4.6,7,0.092105263,1,2.426388889,31.754,100.1428571,65,63.63636363636363,4,4658363,21
838,1847,4658403,2,3,21,18,3875612,10,25,4.8,9,0.36,1,1.5783333330000002,34.87,96.44444444,15,90.0,1,4658403,22
839,1846,4658714,1,3,20,3,5065735,9,25,4.5,7,0.28,1,1.934722222,32.52,97.71428571,16,77.7777777777778,2,4658714,20
840,230,4662188,2,7,12,34,5316259,89,266,4.606060606000001,68,0.255639098,1,16.10083333,265.94,91.91176471,177,76.40449438202246,21,4662188,337
841,584,4666083,7,6,11,41,4188864,39,385,4.375,20,0.051948052,1,7.555277778,148.77200000000005,144.95,346,51.28205128205128,19,4666083,87
842,583,4671798,7,6,14,28,5110427,48,98,4.357142857,33,0.336734694,1,1.477777778,43.931,59.66666667,50,68.75,15,4671798,82
843,2628,4671933,3,1,18,25,5360940,1,15,4.307563701,1,0.066666667,1,0.1325,1.879,65.0,14,100.0,0,4671933,17
844,2627,4672173,7,1,11,55,5114584,2,13,4.307563701,1,0.076923077,1,0.338333333,6.992000000000001,135.0,11,50.0,1,4672173,6
845,1021,4672272,2,5,12,39,4011865,12,94,3.75,8,0.08510638300000001,1,3.134166667,50.362,129.5,82,66.66666666666666,4,4672272,39
846,1020,4672609,7,5,8,47,5435066,24,268,4.125,15,0.055970149,1,3.133888889,55.88399999999999,88.33333333,244,62.5,9,4672609,98
847,1450,4672644,7,4,17,35,4628838,37,82,4.090909091,32,0.390243902,1,7.337222222,149.08,101.28125,45,86.4864864864865,5,4672644,329
848,1449,4673275,3,4,11,36,5185001,42,76,4.153846154,24,0.315789474,1,5.556111111,95.369,91.91666667,34,57.14285714285714,18,4673275,189
849,2626,4673316,4,1,19,0,3043390,1,1,5.0,1,1.0,1,0.189722222,3.182,98.0,0,100.0,0,4673316,1
850,1019,4673799,5,5,14,4,3949686,98,325,4.057142857,57,0.175384615,1,17.36166667,255.529,99.1754386,227,58.163265306122454,41,4673799,313
851,1845,4673855,5,3,15,19,4797573,14,42,4.25,7,0.166666667,1,2.395277778,46.217,131.4285714,28,50.0,7,4673855,77
852,2625,4677676,2,1,6,54,4938164,1,2,4.307563701,1,0.5,1,0.110833333,2.893,73.0,1,100.0,0,4677676,189
853,1448,4677968,6,4,7,15,5327056,18,30,3.833333333,11,0.3666666670000001,1,1.958333333,49.709,126.3636364,12,61.111111111111114,7,4677968,137
854,2624,4678338,2,1,20,29,3750327,11,20,4.5,5,0.25,1,1.967777778,24.366,103.6,9,45.45454545454545,6,4678338,22
855,582,4678371,2,6,8,13,3234520,88,235,4.090909091,47,0.2,1,10.52972222,230.996,108.3404255,147,53.40909090909091,41,4678371,188
856,2262,4678744,1,2,22,31,4833032,32,69,4.428571429,15,0.217391304,1,5.028611111,93.55,129.0666667,37,46.875,17,4678744,15
857,1018,4678838,5,5,13,5,5425731,80,107,4.6363636360000005,63,0.588785047,1,20.64861111,323.5490000000001,110.7619048,27,78.75,17,4678838,329
858,2261,4679003,1,2,13,32,3332134,33,69,4.285714286,13,0.188405797,1,1.035833333,29.327,70.38461538,36,39.39393939393939,20,4679003,30
859,2623,4679232,3,1,12,23,5304197,9,43,4.5,3,0.069767442,1,1.229722222,25.139,160.33333330000005,34,33.33333333333333,6,4679232,6
860,1844,4679303,6,3,4,12,3063118,4,5,5.0,1,0.2,0,0.637222222,2.513,73.0,1,25.0,3,4679303,2
861,1017,4679323,3,5,12,35,5186037,16,121,4.8,8,0.066115702,1,3.686111111,60.133,143.0,105,50.0,8,4679323,38
862,229,4679813,4,7,20,31,3715729,37,168,4.307563701,1,0.005952381,0,0.14138888900000002,4.009,99.0,131,2.702702702702702,36,4679813,11
863,1016,4680724,3,5,13,43,5327640,22,36,3.875,16,0.444444444,1,5.276944444,76.782,104.125,14,72.72727272727273,6,4680724,61
864,2622,4684299,3,1,20,51,4513270,4,38,5.0,4,0.105263158,1,0.800555556,17.152,94.5,34,100.0,0,4684299,20
865,1447,4690931,4,4,17,36,5009736,6,45,3.0,5,0.111111111,1,1.307222222,23.101,102.2,39,83.33333333333334,1,4690931,21
866,1843,4691019,2,3,16,39,5346994,16,26,4.285714286,15,0.576923077,1,3.479722222,71.12,107.6,10,93.75,1,4691019,54
867,581,4691104,5,6,11,36,3764423,136,179,4.45,87,0.48603352,1,24.55944444,459.948,112.4252874,43,63.970588235294116,49,4691104,436
868,2621,4691253,3,1,18,41,3078626,2,9,4.307563701,2,0.222222222,1,0.996666667,16.843,156.5,7,100.0,0,4691253,6
869,1446,4691717,3,4,10,0,4511469,32,120,4.0,16,0.133333333,1,5.531388889,87.911,121.375,88,50.0,16,4691717,74
870,1015,4691947,5,5,20,57,3747524,14,90,4.75,7,0.07777777799999999,1,1.399444444,24.51,84.85714286,76,50.0,7,4691947,54
871,2260,4692224,5,2,17,58,3641183,7,36,5.0,5,0.13888888900000002,1,1.200277778,14.133,74.6,29,71.42857142857143,2,4692224,15
872,580,4692530,3,6,16,51,4100505,49,187,4.130434783,40,0.213903743,1,11.55416667,193.134,108.35,138,81.63265306122447,9,4692530,201
873,579,4692537,4,6,16,13,5100051,64,78,4.55,44,0.564102564,1,10.25861111,221.239,113.4772727,14,68.75,20,4692537,255
874,2620,4692622,1,1,11,41,5160259,8,15,5.0,4,0.266666667,1,1.531666667,26.969,143.25,7,50.0,4,4692622,8
875,228,4693119,1,7,16,26,4073460,75,123,4.517241379,50,0.406504065,1,11.135,182.356,87.74,48,66.66666666666666,25,4693119,241
876,2259,4693239,4,2,12,57,4390422,2,28,1.0,2,0.071428571,1,0.835833333,14.843,141.5,26,100.0,0,4693239,12
877,2619,4693679,1,1,11,11,3802452,4,15,5.0,4,0.266666667,1,1.012777778,13.6,80.25,11,100.0,0,4693679,32
878,2258,4693702,5,2,18,16,3521338,9,45,5.0,4,0.088888889,0,0.001388889,3.445,52.75,36,44.444444444444436,5,4693702,6
879,2257,4693935,3,2,18,33,5272916,4,27,5.0,3,0.111111111,1,0.970833333,18.856,127.3333333,23,75.0,1,4693935,3
880,1842,4696214,3,3,21,8,3198342,8,24,3.4,7,0.291666667,1,1.171111111,24.56,89.14285714,16,87.5,1,4696214,31
881,578,4698073,5,6,9,1,4975696,30,57,4.625,28,0.49122807,1,7.885555556,139.1,107.1071429,27,93.33333333333331,2,4698073,116
882,227,4698655,7,7,19,31,5092840,65,123,4.25,31,0.25203252,1,7.994444444,159.14700000000005,126.0967742,58,47.69230769230769,34,4698655,95
883,2256,4699129,2,2,14,28,4577554,10,53,3.666666667,5,0.094339623,1,0.997222222,18.309,88.6,43,50.0,5,4699129,5
884,577,4699156,2,6,13,31,4851044,39,136,4.1363636360000005,36,0.264705882,1,9.723333333,158.822,99.27777778,97,92.30769230769229,3,4699156,92
885,1445,4699753,1,4,9,33,4537375,23,47,4.428571429,12,0.255319149,1,2.768055556,54.277,106.6666667,24,52.17391304347826,11,4699753,40
886,1841,4700650,4,3,17,13,5330049,12,28,4.666666667,8,0.28571428600000004,1,1.815,35.87699999999999,101.125,16,66.66666666666666,4,4700650,102
887,2618,4703140,1,1,8,44,4709727,6,13,5.0,4,0.307692308,1,1.605833333,30.135,143.0,7,66.66666666666666,2,4703140,13
888,1014,4703843,5,5,11,45,4982261,24,87,4.1111111110000005,18,0.206896552,1,5.2425,92.082,110.1666667,63,75.0,6,4703843,41
889,576,4703938,7,6,15,53,3926601,49,88,4.470588235,33,0.375,1,9.252222222,173.829,111.8484848,39,67.34693877551021,16,4703938,95
890,575,4704370,1,6,11,4,3583987,35,73,4.25,26,0.356164384,1,7.289166667000001,115.221,100.5384615,38,74.28571428571429,9,4704370,101
891,1840,4705148,2,3,14,17,4493087,14,111,4.5,5,0.045045045,1,1.5083333330000002,20.677,92.0,97,35.714285714285715,9,4705148,51
892,1013,4705527,5,5,16,7,4058217,61,103,4.05,43,0.417475728,1,9.757777778,154.388,87.27906977,42,70.49180327868852,18,4705527,177
893,226,4705535,7,7,9,27,5364861,71,610,4.066666667,29,0.047540984,1,6.674722222000001,106.686,89.10344828,539,40.84507042253522,42,4705535,81
894,2255,4706078,5,2,10,40,3073894,2,6,4.0,2,0.333333333,1,0.6180555560000001,10.182,106.5,4,100.0,0,4706078,4
895,1444,4706126,7,4,19,52,5274372,11,61,5.0,6,0.098360656,1,0.268611111,16.005,72.33333333,50,54.54545454545454,5,4706126,25
896,1839,4709638,3,3,7,18,4944639,13,42,4.666666667,8,0.19047619,1,1.532777778,40.626,106.25,29,61.53846153846154,5,4709638,18
897,1838,4711220,4,3,14,34,4940817,12,43,4.2,8,0.186046512,1,2.778333333,34.024,96.875,31,66.66666666666666,4,4711220,52
898,2617,4711706,4,1,22,47,4953528,4,4,5.0,3,0.75,1,0.706944444,19.576,149.0,0,75.0,1,4711706,7
899,574,4712098,2,6,23,25,5010056,43,140,4.277777778,31,0.221428571,1,8.457222222,168.84599999999998,118.8709677,97,72.09302325581395,12,4712098,48
900,1012,4712145,2,5,16,46,4638403,38,116,4.571428571,26,0.224137931,1,9.168888889,181.37,135.15384619999998,78,68.42105263157895,12,4712145,183
901,1837,4712745,7,3,12,41,4600935,7,54,5.0,3,0.055555556,1,1.096111111,23.885,147.66666669999995,47,42.857142857142854,4,4712745,5
902,1011,4713124,3,5,9,34,3195697,25,60,4.0,16,0.266666667,1,3.586944444,53.737,84.0625,35,64.0,9,4713124,67
903,1010,4713179,1,5,20,9,4133106,21,82,4.0,7,0.085365854,1,0.005277778,6.489,54.71428571,61,33.33333333333333,14,4713179,52
904,1836,4715668,5,3,10,57,4568402,17,49,4.333333333,12,0.244897959,1,2.644444444,48.183,90.25,32,70.58823529411767,5,4715668,54
905,573,4715881,3,6,17,39,4796745,47,118,4.588235294,43,0.36440678,1,11.43305556,227.37,114.1860465,71,91.48936170212765,4,4715881,200
906,1009,4716125,4,5,18,19,4449223,22,97,3.25,13,0.134020619,1,3.270833333,44.99,85.0,75,59.09090909090909,9,4716125,27
907,2254,4716906,2,2,18,7,4172511,17,78,4.2,10,0.128205128,1,3.748333333,60.022,125.6,61,58.82352941176471,7,4716906,103
908,572,4717605,4,6,21,51,3055456,56,65,4.1111111110000005,37,0.569230769,1,8.905833333,181.637,106.1891892,9,66.07142857142857,19,4717605,245
909,1008,4718173,4,5,20,42,5126851,17,75,3.2,10,0.133333333,1,3.319444444,62.604,132.2,58,58.82352941176471,7,4718173,72
910,1443,4718773,3,4,13,46,4557200,47,108,3.846153846,31,0.287037037,1,8.880555556000001,140.688,100.4193548,61,65.95744680851064,16,4718773,85
911,2253,4718962,3,2,8,23,3926096,3,3,5.0,2,0.666666667,1,1.4858333330000002,29.874,254.0,0,66.66666666666666,1,4718962,6
912,1007,4719007,5,5,11,51,4467185,36,53,4.666666667,27,0.509433962,1,6.3272222220000005,105.87,90.81481481,17,75.0,9,4719007,97
913,1835,4719048,2,3,12,59,5383493,23,30,4.0,16,0.533333333,1,3.140277778,48.779,83.125,7,69.56521739130434,7,4719048,85
914,571,4719213,4,6,15,11,4994670,35,70,4.555555556,17,0.242857143,1,4.071388889,78.465,106.0,35,48.57142857142857,18,4719213,49
915,2252,4720103,4,2,18,32,4439356,5,10,4.0,3,0.3,1,0.686111111,11.276,96.0,5,60.0,2,4720103,15
916,1006,4720242,4,5,9,17,5318134,31,79,4.571428571,15,0.189873418,1,2.341388889,48.012,85.06666667,48,48.387096774193544,16,4720242,51
917,1442,4721744,3,4,18,26,4464665,9,13,4.307563701,1,0.076923077,0,0.103611111,2.673,70.0,4,11.111111111111109,8,4721744,1
918,1005,4723107,5,5,16,23,3301304,52,60,3.9,28,0.466666667,1,5.541666667,89.24600000000002,82.64285714,8,53.846153846153854,24,4723107,64
919,570,4724083,4,6,19,7,5109473,37,113,4.272727273,18,0.159292035,1,3.411388889,67.197,89.72222222,76,48.64864864864865,19,4724083,130
920,2251,4724464,2,2,12,27,4228037,2,5,3.0,1,0.2,1,0.483055556,7.348,140.0,3,50.0,1,4724464,1
921,1004,4724552,4,5,11,39,4464894,68,107,4.275862069,56,0.523364486,1,13.25305556,216.077,89.67857143,39,82.35294117647058,12,4724552,228
922,1441,4725174,7,4,18,46,3933437,22,73,4.888888889,19,0.260273973,1,4.975277778,112.951,121.7368421,51,86.36363636363636,3,4725174,104
923,225,4728671,7,7,22,27,3262669,47,111,4.1363636360000005,41,0.369369369,1,9.526111111,213.316,121.6097561,64,87.23404255319151,6,4728671,120
924,569,4734526,3,6,13,58,3968592,81,111,4.230769231,65,0.585585586,1,17.91416667,316.545,106.2461538,30,80.24691358024691,16,4734526,328
925,2250,4735544,1,2,20,56,4946464,2,3,4.307563701,2,0.666666667,1,0.6166666670000001,14.385,145.0,1,100.0,0,4735544,65
926,1003,4735617,1,5,16,33,3230022,63,131,4.535714286,50,0.381679389,1,15.28111111,270.435,115.76,68,79.36507936507937,13,4735617,238
927,568,4735627,2,6,17,31,5252141,43,103,4.4,36,0.34951456299999994,1,13.90583333,190.342,111.6111111,60,83.72093023255816,7,4735627,66
928,224,4735855,1,7,18,58,3043821,73,244,4.25,57,0.233606557,1,16.05305556,345.171,127.877193,171,78.08219178082193,16,4735855,251
929,223,4735867,2,7,10,21,4813295,79,259,4.153846154,46,0.177606178,1,13.91194444,300.406,138.4130435,180,58.22784810126582,33,4735867,171
930,2249,4735945,4,2,17,52,3927587,19,24,4.4,16,0.666666667,1,4.698611111,80.959,107.6875,5,84.21052631578947,3,4735945,122
931,222,4736049,3,7,12,19,5331472,35,143,4.777777778,20,0.13986014,1,5.744166667000001,112.606,120.45,108,57.14285714285714,15,4736049,102
932,2248,4736314,2,2,10,29,5273713,21,74,4.444444444,16,0.216216216,1,5.5886111110000005,94.75,120.375,53,76.19047619047619,5,4736314,23
933,1834,4736704,2,3,12,35,4682012,18,100,4.0,11,0.11,1,2.748611111,43.085,92.45454545,82,61.111111111111114,7,4736704,59
934,1440,4736784,1,4,8,50,3957598,15,39,4.5,11,0.282051282,1,4.656666667,61.548,116.4545455,24,73.33333333333333,4,4736784,82
935,221,4737163,7,7,17,31,5399144,53,105,4.416666667,15,0.14285714300000002,1,2.531944444,52.575,82.86666667,52,28.301886792452827,38,4737163,50
936,2247,4737985,2,2,17,10,3783556,12,53,4.0,8,0.150943396,1,2.07,38.799,105.75,41,66.66666666666666,4,4737985,40
937,2616,4740130,7,1,20,0,4739666,3,7,4.0,3,0.428571429,1,0.5825,14.268,102.6666667,4,100.0,0,4740130,12
938,1002,4740151,7,5,22,53,5300106,28,46,4.4,17,0.3695652170000001,1,3.267222222,70.642,103.7058824,18,60.71428571428571,11,4740151,69
939,1001,4740161,1,5,19,59,4624744,18,162,5.0,7,0.043209877,1,1.7647222219999998,27.463,94.57142857,144,38.888888888888886,11,4740161,33
940,567,4740322,7,6,14,10,3481302,49,130,4.153846154,26,0.2,1,6.017222222000001,114.387,98.69230769,81,53.061224489795926,23,4740322,59
941,1833,4740834,2,3,16,54,3484498,12,61,4.307563701,2,0.032786885,1,0.414444444,9.679,104.5,49,16.666666666666664,10,4740834,7
942,2615,4741637,7,1,13,55,5368033,2,22,4.0,1,0.045454545,1,0.186388889,4.729,96.0,20,50.0,1,4741637,7
943,1000,4741654,4,5,17,52,4479999,17,218,4.5,7,0.032110092,1,2.065277778,32.038000000000004,97.28571429,201,41.17647058823529,10,4741654,14
944,1832,4741675,2,3,16,56,3963740,21,33,4.571428571,12,0.363636364,1,1.799166667,30.812,73.5,12,57.14285714285714,9,4741675,14
945,2246,4741712,3,2,16,12,3376458,19,29,4.333333333,18,0.620689655,1,5.705277777999999,95.553,110.2222222,10,94.73684210526315,1,4741712,103
946,566,4742252,4,6,18,19,4943540,78,121,4.206896552,54,0.446280992,1,12.46277778,269.88,113.7222222,43,69.23076923076923,24,4742252,270
947,1831,4744267,5,3,10,42,4553161,4,6,5.0,2,0.333333333,1,0.5327777779999999,12.42,123.0,2,50.0,2,4744267,5
948,2245,4744404,2,2,15,25,3998370,8,25,3.5,7,0.28,1,2.301388889,38.157,112.2857143,17,87.5,1,4744404,7
949,565,4745683,1,6,9,57,4775564,23,162,2.0,5,0.030864198,1,1.235,20.249,99.4,139,21.73913043478261,18,4745683,12
950,564,4746082,3,6,16,24,5122653,57,157,4.217391304,48,0.305732484,1,12.43416667,187.121,89.875,100,84.21052631578947,9,4746082,260
951,563,4746093,2,6,17,12,4434096,65,176,4.4,46,0.261363636,1,15.57722222,292.115,127.9130435,111,70.76923076923076,19,4746093,272
952,1439,4746552,1,4,6,7,4910676,8,24,4.75,6,0.25,1,1.655,35.922,130.5,16,75.0,2,4746552,38
953,999,4747142,2,5,22,12,4899778,28,30,4.6363636360000005,20,0.666666667,1,3.748888889,78.336,95.95,2,71.42857142857143,8,4747142,129
954,562,4747243,2,6,21,18,4749633,33,68,4.222222222,17,0.25,1,2.972222222,60.981,93.52941176,35,51.51515151515152,16,4747243,36
955,1438,4747985,7,4,17,56,5137831,38,82,4.125,24,0.292682927,1,6.511388889,109.818,104.75,44,63.157894736842096,14,4747985,104
956,561,4748299,4,6,14,42,3227250,129,235,4.3125,31,0.131914894,1,4.846111111,107.035,85.29032258,106,24.031007751937985,98,4748299,157
957,998,4749557,2,5,16,54,3538592,26,70,3.8,18,0.257142857,1,6.448888889,117.579,126.6666667,44,69.23076923076923,8,4749557,126
958,2614,4750718,4,1,10,41,4979090,5,9,4.5,5,0.5555555560000001,1,1.470277778,10.232,82.8,4,100.0,0,4750718,12
959,560,4751636,5,6,16,4,5367198,53,245,4.4,43,0.17551020399999998,1,12.11861111,155.762,86.69767442,192,81.13207547169812,10,4751636,97
960,220,4751686,7,7,16,53,4555930,100,200,4.517241379,63,0.315,1,16.35,274.60900000000004,98.01587302,100,63.0,37,4751686,208
961,2244,4752376,7,2,14,56,4976251,7,22,4.307563701,3,0.13636363599999998,1,0.868055556,18.206,122.0,15,42.857142857142854,4,4752376,46
962,1437,4753413,2,4,14,4,4552152,26,34,4.6,25,0.735294118,1,5.821944444,95.762,89.12,8,96.15384615384615,1,4753413,88
963,1436,4753620,7,4,12,32,5286060,30,83,4.5,7,0.084337349,1,1.6166666669999998,26.417,88.28571429,53,23.33333333333333,23,4753620,10
964,1830,4754146,3,3,20,14,5239814,8,25,5.0,3,0.12,1,0.7544444440000001,12.458,92.33333333,17,37.5,5,4754146,4
965,1829,4758376,7,3,16,59,4889666,9,35,2.0,3,0.085714286,1,0.491944444,23.344,146.66666669999995,26,33.33333333333333,6,4758376,10
966,2243,4758711,5,2,16,57,4382125,10,39,3.5,9,0.230769231,1,2.825,46.43899999999999,111.1111111,29,90.0,1,4758711,45
967,997,4759510,5,5,18,9,4944977,5,117,5.0,4,0.034188034,1,1.444166667,22.75,119.5,112,80.0,1,4759510,9
968,559,4759527,4,6,9,54,4393514,108,155,4.170731707,85,0.548387097,1,20.64583333,374.665,97.37647059,47,78.7037037037037,23,4759527,171
